"sample","stromal","immune","estimate","purity","type","sam","cancer_type"
"05CO003_r",1010.8769387484,1397.38951727081,2408.26645601921,0.574754034732047,"r","05CO003","colon"
"05CO026_r",-496.331393771435,-2278.51293610405,-2774.84432987549,0.980526376252098,"r","05CO026","colon"
"05CO032_r",518.960872082906,727.591264939484,1246.55213702239,0.705288295084381,"r","05CO032","colon"
"05CO035_r",1173.77306443806,-1083.39986806759,90.373196370467,0.814892318121126,"r","05CO035","colon"
"05CO039_r",-1922.91554327809,-288.896033826529,-2211.81157710462,0.960967254289321,"r","05CO039","colon"
"05CO041_r",-282.942673176285,1659.0289054587,1376.08623228242,0.691682128476863,"r","05CO041","colon"
"06CO001_r",-1401.64491001717,-1801.190029944,-3202.83493996117,0.990921752546404,"r","06CO001","colon"
"09CO005_r",-489.690065452904,-1128.79699982512,-1618.48706527802,0.933260056091845,"r","09CO005","colon"
"09CO008_r",433.083800449854,-526.769399093482,-93.6855986436279,0.830252804463634,"r","09CO008","colon"
"09CO011_r",-1497.51412778951,-172.059068383534,-1669.57319617305,0.935927389226037,"r","09CO011","colon"
"09CO014_r",1258.86292979893,2901.92804607075,4160.79097586968,0.347640317777185,"r","09CO014","colon"
"09CO022_r",-1719.67455860573,348.553284456364,-1371.12127414936,0.919605004527164,"r","09CO022","colon"
"14CO003_r",-325.93189824551,801.945789647474,476.013891401964,0.780794104655137,"r","14CO003","colon"
"14CO005_r",-195.353636841435,384.208458143633,188.854821302198,0.806428612001169,"r","14CO005","colon"
"15CO001_r",152.348000821687,-1981.48703539959,-1829.1390345779,0.943919128118419,"r","15CO001","colon"
"15CO002_r",1265.29080983379,1671.43825284263,2936.72906267642,0.509609922471798,"r","15CO002","colon"
"20CO001_r",2778.3548961612,1411.86558229029,4190.2204784515,0.343586618550431,"r","20CO001","colon"
"20CO004_r",-2623.38524449631,-2797.65280892393,-5421.03805342024,0.981860741019487,"r","20CO004","colon"
"20CO006_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","20CO006","colon"
"01CO013_r",-486.779133174731,189.012084626328,-297.767048548403,0.846575322124568,"r","01CO013","colon"
"05CO006_r",-153.327822626058,542.134984867323,388.807162241264,0.788727791785246,"r","05CO006","colon"
"05CO011_r",-645.358194376581,-2249.70560949845,-2895.06380387503,0.983839141873102,"r","05CO011","colon"
"05CO029_r",-952.200404233026,925.884528325031,-26.3158759079951,0.824700245245207,"r","05CO029","colon"
"05CO033_r",2396.46663718354,2850.64668558265,5247.11332276619,0.194349003445013,"r","05CO033","colon"
"05CO034_r",919.088376654483,-1021.57232032953,-102.483943675044,0.830971974382509,"r","05CO034","colon"
"05CO037_r",1977.08594289288,710.501819268344,2687.58776216123,0.540728097324042,"r","05CO037","colon"
"05CO045_r",1127.11910007856,1454.75802071294,2581.8771207915,0.5537154177729,"r","05CO045","colon"
"05CO048_r",549.486396552056,-170.97175188589,378.514644666165,0.789655658030389,"r","05CO048","colon"
"05CO049_r",42.8938997189562,1452.34471912275,1495.23861884171,0.678945529931915,"r","05CO049","colon"
"05CO050_r",-2621.74526988976,-1452.89334944814,-4074.6386193379,0.999976349964312,"r","05CO050","colon"
"05CO053_r",-2015.03702333695,-549.319069141893,-2564.35609247884,0.97399152642168,"r","05CO053","colon"
"06CO002_r",1765.78148091055,262.693610473736,2028.47509138428,0.619458327017908,"r","06CO002","colon"
"09CO015_r",167.222259812031,586.210467880567,753.432727692599,0.754711290508391,"r","09CO015","colon"
"09CO018_r",726.91815992075,1762.92883222199,2489.84699214274,0.564913539907148,"r","09CO018","colon"
"11CO005_r",2173.31958080554,1350.97145816201,3524.29103896755,0.433600031112354,"r","11CO005","colon"
"11CO008_r",1396.39991019529,203.54246718428,1599.94237737957,0.667581823598062,"r","11CO008","colon"
"11CO021_r",2222.88831809624,587.659148735463,2810.5474668317,0.52545802639861,"r","11CO021","colon"
"11CO022_r",-548.822388718061,1076.62106195953,527.798673241465,0.776022322860037,"r","11CO022","colon"
"11CO030_r",1840.77212410024,553.925791277265,2394.6979153775,0.576382757568891,"r","11CO030","colon"
"11CO031_r",96.6179068142279,1686.24144128737,1782.8593481016,0.647352730986187,"r","11CO031","colon"
"11CO032_r",102.470058907929,1180.66546855956,1283.13552746749,0.701471228239947,"r","11CO032","colon"
"11CO036_r",940.95469414362,1731.19810209231,2672.15279623593,0.542632586957436,"r","11CO036","colon"
"11CO037_r",940.092199376888,156.167993407749,1096.26019278464,0.720754982364625,"r","11CO037","colon"
"11CO039_r",-988.574484398626,-1109.71841411304,-2098.29289851167,0.956223974716831,"r","11CO039","colon"
"11CO042_r",-825.980101100987,-1662.99139609434,-2488.97149719533,0.971424657820062,"r","11CO042","colon"
"11CO044_r",1593.58101612644,2522.10728553061,4115.68830165705,0.353840265904478,"r","11CO044","colon"
"11CO045_r",1627.41044882763,542.554515666727,2169.96496449436,0.603021565788026,"r","11CO045","colon"
"11CO048_r",2963.48174082736,2237.08309570847,5200.56483653584,0.201046907998614,"r","11CO048","colon"
"11CO053_r",-260.769194876032,-198.812122074763,-459.581316950795,0.858978029877713,"r","11CO053","colon"
"11CO054_r",-174.735971153155,2445.5102435339,2270.77427238074,0.591151532683738,"r","11CO054","colon"
"11CO058_r",1962.81121607965,-264.999226983133,1697.81198909651,0.656817200502161,"r","11CO058","colon"
"16CO002_r",-413.277833449395,-1755.1289623975,-2168.40679584689,0.959185059133081,"r","16CO002","colon"
"16CO011_r",1806.95783861251,1415.09687447915,3222.05471309165,0.473137625642111,"r","16CO011","colon"
"20CO007_r",-1424.30255452614,-53.5967510771481,-1477.89930560329,0.925649149856636,"r","20CO007","colon"
"01CO005_r",-2044.52940021467,-2215.35924688052,-4259.88864709519,0.999793656734823,"r","01CO005","colon"
"01CO014_r",-1610.17560601885,246.348618781146,-1363.82698723771,0.919183852531245,"r","01CO014","colon"
"01CO015_r",-765.483689150643,-242.250171884706,-1007.73386103535,0.897352259132573,"r","01CO015","colon"
"01CO019_r",-1932.402635863,-2408.34452774745,-4340.74716361045,0.999482135618825,"r","01CO019","colon"
"01CO022_r",-2335.87440588642,-1446.90996574664,-3782.78437163307,0.998764298092738,"r","01CO022","colon"
"05CO020_r",778.415015362235,-558.560410587829,219.854604774406,0.803729472494507,"r","05CO020","colon"
"05CO028_r",-1361.30371797574,-195.603111026123,-1556.90682900186,0.929975056334375,"r","05CO028","colon"
"05CO044_r",-928.560121174502,-1938.427608905,-2866.9877300795,0.98309286164935,"r","05CO044","colon"
"05CO047_r",-2446.34495577743,-2681.947600652,-5128.29255642944,0.989099413529681,"r","05CO047","colon"
"05CO054_r",-2549.07498893761,-40.5339185031966,-2589.60890744081,0.974824740718853,"r","05CO054","colon"
"09CO006_r",-516.72847864485,-105.982188309511,-622.710666954362,0.870990998797093,"r","09CO006","colon"
"09CO013_r",-536.492498209942,-1511.1683523266,-2047.66085053654,0.954022658133395,"r","09CO013","colon"
"09CO019_r",-1035.85171234578,-1368.20260598954,-2404.05431833532,0.968390758554537,"r","09CO019","colon"
"11CO007_r",-790.45747250777,868.579535915756,78.1220634079863,0.815933330862108,"r","11CO007","colon"
"11CO010_r",803.131906872098,1193.58579095755,1996.71769782965,0.623111090199994,"r","11CO010","colon"
"11CO018_r",1545.30298324051,1665.50063310082,3210.80361634133,0.474591959143089,"r","11CO018","colon"
"11CO019_r",2400.42427218966,585.809771255653,2986.23404344531,0.503344164335822,"r","11CO019","colon"
"11CO020_r",354.66368304693,-642.676778298051,-288.01309525112,0.84581236945525,"r","11CO020","colon"
"11CO027_r",-573.675201967978,-1151.12648442069,-1724.80168638867,0.938751796860471,"r","11CO027","colon"
"11CO033_r",2773.94620605402,3016.15975761856,5790.10596367257,0.115629507433324,"r","11CO033","colon"
"11CO043_r",-1399.0179431291,-1787.02221890577,-3186.04016203487,0.990587309924103,"r","11CO043","colon"
"11CO047_r",1386.44010446808,-358.725332634617,1027.71477183347,0.727693031363196,"r","11CO047","colon"
"11CO051_r",1240.34355798211,2421.89647828607,3662.24003626818,0.415265619846254,"r","11CO051","colon"
"11CO052_r",1634.50181869411,3773.50391427733,5408.00573297143,0.171130140176884,"r","11CO052","colon"
"11CO057_r",966.378320592274,-274.778781631258,691.599538961016,0.760634754978594,"r","11CO057","colon"
"11CO061_r",1156.85884121514,2199.06330121317,3355.92214242831,0.455735808138297,"r","11CO061","colon"
"11CO062_r",2033.54182946847,659.744374265003,2693.28620373348,0.540024275925226,"r","11CO062","colon"
"11CO070_r",2428.96133236336,2436.74346711242,4865.70479947578,0.248934630811792,"r","11CO070","colon"
"11CO072_r",923.021147887333,1135.63211123078,2058.65325911812,0.615974732778386,"r","11CO072","colon"
"11CO077_r",2488.60462190022,687.470245128314,3176.07486702853,0.479072867037064,"r","11CO077","colon"
"11CO079_r",-1172.31519802857,-2328.02000780133,-3500.3352058299,0.995846110670689,"r","11CO079","colon"
"16CO003_r",2300.64313349971,2414.83885895805,4715.48199245777,0.270229188370685,"r","16CO003","colon"
"16CO006_r",693.9798626372,1147.859763492,1841.8396261292,0.640729795924998,"r","16CO006","colon"
"20CO003_r",2084.3755995262,3453.45616006937,5537.83175959557,0.15232436831845,"r","20CO003","colon"
"21CO006_r",1679.15770666782,1977.72959162642,3656.88729829425,0.415980261092366,"r","21CO006","colon"
"21CO007_r",-483.19432268346,-1446.80635942323,-1930.00068210669,0.948703871314095,"r","21CO007","colon"
"22CO006_r",2979.40504902743,3691.01967104955,6670.42472007698,NA,"r","22CO006","colon"
"27CO004_r",1526.14789903114,262.364868910354,1788.5127679415,0.646719999405164,"r","27CO004","colon"
"TCGA-AA-A00A_r",1789.53441736946,1985.97799521558,3775.51241258504,0.400083266227596,"r","TCGA-AA-A00A","colon"
"TCGA-AA-A00K_r",263.754851240706,-246.151215558739,17.6036356819664,0.821036972925512,"r","TCGA-AA-A00K","colon"
"TCGA-AA-A00N_r",3158.12998653853,1180.89661263493,4339.02659917345,0.322993056009939,"r","TCGA-AA-A00N","colon"
"TCGA-AA-A00R_r",1491.05356073712,3489.75997852514,4980.81353926225,0.232535148623486,"r","TCGA-AA-A00R","colon"
"TCGA-AG-A00H_r",1832.47347624976,-1191.46274607063,641.010730179126,0.765434452885439,"r","TCGA-AG-A00H","colon"
"TCGA-A6-3807_r",1967.29338357101,1758.32856520152,3725.62194877253,0.406784164841385,"r","TCGA-A6-3807","colon"
"TCGA-A6-3808_r",3249.0105781853,2198.72185541787,5447.73243360317,0.165381866810502,"r","TCGA-A6-3808","colon"
"TCGA-A6-3810_r",3047.20149896573,2084.9043372467,5132.10583621243,0.210880394373297,"r","TCGA-A6-3810","colon"
"TCGA-AA-3518_r",452.366391124869,2282.61301872739,2734.97940985226,0.534863233625032,"r","TCGA-AA-3518","colon"
"TCGA-AA-3525_r",-327.841091809355,956.392618840098,628.551527030744,0.766610073087828,"r","TCGA-AA-3525","colon"
"TCGA-AA-3526_r",1174.83126033825,1571.47723511142,2746.30849544966,0.533457380011848,"r","TCGA-AA-3526","colon"
"TCGA-AA-3529_r",-468.719105475413,-895.878681182539,-1364.59778665795,0.919228406164982,"r","TCGA-AA-3529","colon"
"TCGA-AA-3531_r",-870.559336651406,-1188.71301701913,-2059.27235367053,0.954532149778108,"r","TCGA-AA-3531","colon"
"TCGA-AA-3534_r",983.880558811262,-644.954950732899,338.925608078364,0.793207774917572,"r","TCGA-AA-3534","colon"
"TCGA-AA-3552_r",1601.78997306708,2716.16795842582,4317.9579314929,0.325918381583726,"r","TCGA-AA-3552","colon"
"TCGA-AA-3554_r",2931.11820494156,3088.28604422637,6019.40424916793,0.0821377661614958,"r","TCGA-AA-3554","colon"
"TCGA-AA-3558_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","TCGA-AA-3558","colon"
"TCGA-AA-3561_r",-71.3104173578757,-219.145735808553,-290.456153166429,0.846003627870548,"r","TCGA-AA-3561","colon"
"TCGA-AA-3664_r",-375.392470807174,-42.2328496230728,-417.625320430246,0.855808452478286,"r","TCGA-AA-3664","colon"
"TCGA-AA-3666_r",557.090929385044,1421.14799711887,1978.23892650392,0.625230308001793,"r","TCGA-AA-3666","colon"
"TCGA-AA-3672_r",901.195202183298,2274.96564386627,3176.16084604957,0.479061788842132,"r","TCGA-AA-3672","colon"
"TCGA-AA-3684_r",2335.43516334479,1749.85021134296,4085.28537468775,0.358010808640288,"r","TCGA-AA-3684","colon"
"TCGA-AA-3695_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","TCGA-AA-3695","colon"
"TCGA-AA-3710_r",1734.28898211608,3607.42683245543,5341.7158145715,0.180708936867386,"r","TCGA-AA-3710","colon"
"TCGA-AA-3715_r",2207.8706028799,2644.70428230686,4852.57488518676,0.250800814976521,"r","TCGA-AA-3715","colon"
"TCGA-AA-3818_r",-92.3612180762725,-791.413463757442,-883.774681833715,0.889174090007489,"r","TCGA-AA-3818","colon"
"TCGA-AA-3848_r",-306.9309796665,-165.518510379497,-472.449490045996,0.85994363647326,"r","TCGA-AA-3848","colon"
"TCGA-AA-3864_r",992.071085652193,-42.8758190173581,949.195266634835,0.735550070040791,"r","TCGA-AA-3864","colon"
"TCGA-AA-3986_r",1725.8662157418,3244.35231417915,4970.21852992095,0.234047459440292,"r","TCGA-AA-3986","colon"
"TCGA-AA-3989_r",2617.06387647276,2366.27855883431,4983.34243530707,0.232174095688465,"r","TCGA-AA-3989","colon"
"TCGA-AA-A004_r",902.499441459731,1299.33105057969,2201.83049203942,0.599283632666021,"r","TCGA-AA-A004","colon"
"TCGA-AA-A00E_r",1233.22844846255,2616.33283970011,3849.56128816265,0.390098147533986,"r","TCGA-AA-A00E","colon"
"TCGA-AA-A00F_r",1531.72261546696,-658.444216754901,873.278398712055,0.743053780125955,"r","TCGA-AA-A00F","colon"
"TCGA-AA-A00J_r",1228.96787425727,196.639715419731,1425.607589677,0.686414097301476,"r","TCGA-AA-A00J","colon"
"TCGA-AA-A00O_r",1944.85737859741,-30.8493473538392,1914.00803124357,0.632560674217835,"r","TCGA-AA-A00O","colon"
"TCGA-AA-A00U_r",-1017.52592331723,-1460.50716803838,-2478.03309135561,0.971042312257873,"r","TCGA-AA-A00U","colon"
"TCGA-AA-A010_r",-331.4430393409,29.0476300948303,-302.39540924607,0.846936744734346,"r","TCGA-AA-A010","colon"
"TCGA-AA-A017_r",1144.4950414498,-384.903167759572,759.591873690232,0.754117846738853,"r","TCGA-AA-A017","colon"
"TCGA-AA-A01C_r",1837.2565702563,-707.628606352237,1129.62796390407,0.717351104954043,"r","TCGA-AA-A01C","colon"
"TCGA-AA-A01D_r",2546.04132046704,1094.13039133818,3640.17171180522,0.418210295120809,"r","TCGA-AA-A01D","colon"
"TCGA-AA-A01F_r",-2831.08567506648,-1160.36780365186,-3991.45347871833,0.999817827140098,"r","TCGA-AA-A01F","colon"
"TCGA-AA-A01I_r",-1010.91557333066,-593.920343212529,-1604.83591654319,0.932538404194429,"r","TCGA-AA-A01I","colon"
"TCGA-AA-A01K_r",2495.13196735208,981.004029776958,3476.13599712904,0.439958700974623,"r","TCGA-AA-A01K","colon"
"TCGA-AA-A01P_r",2987.00277556045,3325.75279818862,6312.75557374908,0.0391598192789563,"r","TCGA-AA-A01P","colon"
"TCGA-AA-A01R_r",425.084241721627,2480.66870383814,2905.75294555977,0.51351684887469,"r","TCGA-AA-A01R","colon"
"TCGA-AA-A01S_r",-2476.05644137284,-2065.76453290559,-4541.82097427843,0.998097193790851,"r","TCGA-AA-A01S","colon"
"TCGA-AA-A01T_r",-1239.7360622737,-527.65342841306,-1767.38949068676,0.940887633491467,"r","TCGA-AA-A01T","colon"
"TCGA-AA-A01V_r",-2132.585301965,361.09023124048,-1771.49507072452,0.941091592052197,"r","TCGA-AA-A01V","colon"
"TCGA-AA-A01X_r",-504.333074225965,-1502.16454847549,-2006.49762270146,0.952194172852546,"r","TCGA-AA-A01X","colon"
"TCGA-AA-A01Z_r",-1770.49906399297,-2699.5639532696,-4470.06301726257,0.998691295723625,"r","TCGA-AA-A01Z","colon"
"TCGA-AA-A022_r",1074.57421205933,2361.83065541969,3436.40486747901,0.44518849208088,"r","TCGA-AA-A022","colon"
"TCGA-AA-A024_r",-1948.35921205656,-994.4235166101,-2942.78272866666,0.98506919903576,"r","TCGA-AA-A024","colon"
"TCGA-AA-A029_r",-2423.43835285956,-1597.78775008744,-4021.226102947,0.999891694310837,"r","TCGA-AA-A029","colon"
"TCGA-AA-A02E_r",-1276.26656903065,-793.67315030518,-2069.93971933583,0.954997770461715,"r","TCGA-AA-A02E","colon"
"TCGA-AA-A02H_r",661.013137305464,-868.44300791866,-207.429870613196,0.839442973802333,"r","TCGA-AA-A02H","colon"
"TCGA-AA-A02J_r",-2933.75692961169,-3107.83975610477,-6041.59668571646,0.960542783823753,"r","TCGA-AA-A02J","colon"
"TCGA-AA-A02O_r",-915.202308254432,-391.945236370288,-1307.14754462472,0.915875467965289,"r","TCGA-AA-A02O","colon"
"TCGA-AA-A02R_r",1651.60805283245,3156.26679516715,4807.8748479996,0.257147105262182,"r","TCGA-AA-A02R","colon"
"TCGA-AA-A02Y_r",-2712.05150740569,7.19320600007352,-2704.85830140562,0.978457156043292,"r","TCGA-AA-A02Y","colon"
"TCGA-AA-A03F_r",-479.267073843596,708.247084722418,228.980010878822,0.802931753767885,"r","TCGA-AA-A03F","colon"
"TCGA-AA-A03J_r",711.092458589584,1163.81347852305,1874.90593711263,0.636995716021726,"r","TCGA-AA-A03J","colon"
"TCGA-AF-2691_r",2026.81017511593,1939.92573771272,3966.73591282865,0.374204041367674,"r","TCGA-AF-2691","colon"
"TCGA-AF-2692_r",1185.69610585711,134.926898229406,1320.62300408652,0.697538846708846,"r","TCGA-AF-2692","colon"
"TCGA-AF-3400_r",3460.14418239341,3321.18682874939,6781.33101114279,NA,"r","TCGA-AF-3400","colon"
"TCGA-AF-3913_r",1679.70621677133,-843.286559519335,836.419657251995,0.746663721967393,"r","TCGA-AF-3913","colon"
"TCGA-AG-3574_r",415.229989376048,-423.456430169308,-8.22644079326011,0.823195570556031,"r","TCGA-AG-3574","colon"
"TCGA-AG-3580_r",-155.484077414707,1620.26025265334,1464.77617523863,0.682221680396292,"r","TCGA-AG-3580","colon"
"TCGA-AG-3584_r",1755.77688443212,661.530248971326,2417.30713340344,0.573667555583431,"r","TCGA-AG-3584","colon"
"TCGA-AG-3593_r",1324.12747246216,1905.34103625882,3229.46850872099,0.472178601791327,"r","TCGA-AG-3593","colon"
"TCGA-AG-3594_r",930.831337641363,3186.59270337161,4117.42404101298,0.353601951204463,"r","TCGA-AG-3594","colon"
"TCGA-AG-4007_r",2460.26551308113,1922.99847621708,4383.26398929822,0.316840798691451,"r","TCGA-AG-4007","colon"
"TCGA-AG-A002_r",-929.715830237459,-1913.92975095245,-2843.64558118991,0.982459699915606,"r","TCGA-AG-A002","colon"
"TCGA-AG-A008_r",-2054.60771167381,-1642.0588940745,-3696.66660574832,0.998056281031828,"r","TCGA-AG-A008","colon"
"TCGA-AG-A00C_r",-2513.49250492401,-740.010420601221,-3253.50292552523,0.9918942294287,"r","TCGA-AG-A00C","colon"
"TCGA-AG-A00Y_r",-1219.10537205533,351.869825718454,-867.235546336877,0.888060605962339,"r","TCGA-AG-A00Y","colon"
"TCGA-AG-A011_r",464.815695379878,-421.376808934884,43.4388864449941,0.818866136213147,"r","TCGA-AG-A011","colon"
"TCGA-AG-A014_r",-1040.9447324206,-1356.45118485226,-2397.39591727286,0.968146501289848,"r","TCGA-AG-A014","colon"
"TCGA-AG-A015_r",-2125.37948109417,-1705.43528425911,-3830.81476535328,0.999089857628908,"r","TCGA-AG-A015","colon"
"TCGA-AG-A016_r",-2017.44602971541,-2697.85887151748,-4715.30490123289,0.996203548185582,"r","TCGA-AG-A016","colon"
"TCGA-AG-A01J_r",-1791.05783602773,-1010.90447428066,-2801.96231030838,0.981300346678084,"r","TCGA-AG-A01J","colon"
"TCGA-AG-A01L_r",-1603.13656245763,-1644.69606943945,-3247.83263189708,0.991788124365617,"r","TCGA-AG-A01L","colon"
"TCGA-AG-A01N_r",-838.389795932535,-2435.88100912764,-3274.27080506017,0.992276979344552,"r","TCGA-AG-A01N","colon"
"TCGA-AG-A01W_r",-1218.56466413505,-376.519069463322,-1595.08373359837,0.932020573384758,"r","TCGA-AG-A01W","colon"
"TCGA-AG-A01Y_r",874.958750920406,470.479116324584,1345.43786724499,0.694924178258045,"r","TCGA-AG-A01Y","colon"
"TCGA-AG-A020_r",-2827.96975673717,-2289.79510428456,-5117.76486102173,0.98932578313739,"r","TCGA-AG-A020","colon"
"TCGA-AG-A026_r",-361.457491244672,-2336.41333283607,-2697.87082408074,0.978244889660215,"r","TCGA-AG-A026","colon"
