"","lfc","p_ttest","padj_ttest"
"AGO1",-0.648894378732711,2.46216476375806e-09,1.76044780608702e-07
"AGO2",-0.0544408474190448,0.48985009846543,0.58466949275535
"AGO3",-0.0779168848755854,0.273445886735749,0.366706358104871
"AGO4",-0.49152893785183,0.0332045487387845,0.0625617190342841
"AGPAT1",0.435551819059354,0.000107617533574005,0.000480694945555181
"AGPAT2",0.203464366159317,0.0953289464947527,0.153625899190417
"AGPAT3",0.81022982908167,2.19127340068263e-08,6.72836005393602e-07
"AGPAT5",0.270884969503142,0.0170026751291975,0.0352374281663079
"AGPAT6",0.105986372979284,0.184567271477661,0.265492921279405
"AGPS",-0.169685836820333,0.124485640673201,0.191746930129289
"AGR2",-0.552544551884818,0.0108224763335199,0.0239612385854161
"AGR3",-0.339896733510577,0.0769483160045769,0.127963516735439
"AGRN",0.437934081865486,0.000531795431167474,0.00185015340703847
"AGT",-1.07538145727244,1.44069121663282e-07,2.45346434160027e-06
"AGTPBP1",0.381950137985674,0.00372800206749352,0.00964126040928551
"AGTRAP",-0.234228188638433,0.124377139238685,0.19164051686848
"AHCTF1",0.110065514403966,0.0485248602645772,0.0867700884907592
"AHCY",0.112196204665595,0.103807442147649,0.164992410500774
"AHCYL1",-0.0580209902735607,0.424713152349122,0.522244650157166
"AHCYL2",-0.113553549279527,0.148367771319573,0.221889912074982
"AHDC1",-0.00788157856579802,0.742327821573953,0.804547005905608
"AHI1",-0.18326525402684,0.232939507569207,0.321594919471797
"AHNAK",-0.351846306873547,0.000441691911166179,0.00158021050190579
"AHNAK2",-0.491232141539752,1.0257131402621e-05,6.8128651474786e-05
"AHR",-0.184819065193311,0.288606108542791,0.383336402058475
"AHSA1",-0.0827418613339425,0.376131565378481,0.473218183690043
"AHSG",-0.468354901595303,0.00716812988379106,0.0168039766128217
"AHSP",0.104743258834011,0.956431989928592,0.969321934746063
"AIDA",-0.578439486306734,2.84533650931013e-08,8.00976521995957e-07
"AIF1",-0.296364590291275,0.0546294606729795,0.0959048340104807
"AIF1L",0.266932518784843,0.410647873628429,0.50856590060518
"AIFM1",-0.116561883611267,0.073491535211848,0.123297392753625
"AIFM2",-0.736114868108861,2.64975295929933e-07,3.87461620695138e-06
"AIM1",0.779927361727294,0.0971263246633007,0.155979583984465
"AIMP1",0.100088808137495,0.0340400880883768,0.063999577836693
"AIMP2",0.396944012649361,4.15395385155266e-06,3.23144378019985e-05
"AIP",-0.237015903689676,0.00153129473293073,0.00453972865335927
"AJUBA",0.0856145378121475,0.0469005803905132,0.0842986549786044
"AK1",-0.0483342126560596,0.956708308599958,0.969321934746063
"AK2",-0.121355301804121,0.0494093275732443,0.0881086193512245
"AK3",-0.101609249152555,0.226526682571362,0.314005055071122
"AK4",0.254362896138639,0.0606689419519094,0.104711535594669
"AK5",-1.11114764911033,0.0114805524416243,0.0252343788296461
"AK6",-0.638401300614337,9.69865337648975e-07,1.0173646756525e-05
"AKAP1",0.627431308367922,6.72590038727171e-09,3.2377552161302e-07
"AKAP10",-0.118437269881714,0.586428678926207,0.672060397628573
"AKAP11",0.137616032418128,0.0302231991388957,0.0576594837015149
"AKAP12",-0.243941892017089,0.422490474802171,0.519971823437072
"AKAP13",0.275905636317191,8.38043290964111e-05,0.000388609106406057
"AKAP17A",0.0391183854963393,0.391620327048647,0.488909495470669
"AKAP5",0.156070028604378,0.12699263118409,0.194898413136693
"AKAP7",-0.730859436006581,0.0017411772516534,0.00506316016599211
"AKAP8",0.388546999661261,3.68657642555413e-07,4.93098612958575e-06
"AKAP8L",0.102214643643458,0.139001329953955,0.210111756952007
"AKAP9",0.0975848781508561,0.0902358091318116,0.146535238476576
"AKIRIN2",0.0867970413226078,0.139872402625902,0.211264250253847
"AKNA",0.121418463562668,0.0432519047262066,0.0784374340838555
"AKR1A1",-0.503210585253143,1.17411165374201e-06,1.19675699381418e-05
"AKR1B1",-0.363415465913348,0.00245103910608181,0.00675372747734189
"AKR1B10",-0.434585677341771,0.396194915658641,0.493922994854439
"AKR1C1",-0.401681325525225,0.172124842321226,0.250560174660419
"AKR1C2",-0.535606264983803,0.0214905996875233,0.0431498227052399
"AKR1C3",-1.03039305078503,9.59379956293229e-07,1.01182328579125e-05
"AKR7A2",-0.347516867364199,0.000384168410643632,0.00140808655299611
"AKR7A3",-0.456780961925142,0.0264784569825325,0.051598500139909
"AKT1",0.0881708147835331,0.409372254838312,0.507461950392971
"AKT1S1",-0.0282466859199762,0.695734194693326,0.766608420305711
"AKT2",-0.0201016109287672,0.855746161557337,0.89428198057583
"AKT3",-0.159678188086873,0.120270832161777,0.186436086711481
"AKTIP",-0.691526234951288,3.42526478203581e-05,0.000185246244385518
"ALAD",-0.444624175080107,3.85336558721662e-07,5.0430857294878e-06
"ALAS1",0.37928235958038,0.00122928231511601,0.00377321377278666
"ALB",-0.6444780974041,0.000115593467482519,0.000510459072570395
"ALCAM",0.251771175245006,0.78824420161562,0.842110153428948
"ALDH16A1",0.13929722760274,0.024009551840338,0.0474144764613012
"ALDH18A1",-0.0582003701693677,0.449861344537705,0.546669796836371
"ALDH1A1",-1.19221480009682,1.47120830554516e-08,5.2021925684077e-07
"ALDH1A2",-1.55353320262391,3.99836406335548e-08,1.00725627336965e-06
"ALDH1A3",-0.0780602411842009,0.222625792451641,0.309480086604682
"ALDH1B1",-1.07127022900924,2.11926281890594e-09,1.64657317531806e-07
"ALDH1L1",-0.992780891061689,3.45262692115444e-05,0.000186415014887872
"ALDH1L2",-0.563367081432839,3.81313630600461e-06,3.02462180703318e-05
"ALDH2",-0.784810406988822,2.6726999206186e-06,2.28779348838867e-05
"ALDH3A2",0.071954607322183,0.81908539390098,0.866440415951714
"ALDH3B1",0.244698423075642,0.117717836419236,0.183120819283418
"ALDH4A1",-0.0133645420976996,0.844279616887802,0.885723917857049
"ALDH5A1",0.232046401133517,0.12881849525345,0.197233671523312
"ALDH6A1",-0.0879929839813282,0.197981886138506,0.281217419685304
"ALDH7A1",-0.286699011033767,0.00122206224039605,0.00375605253084201
"ALDH9A1",-0.277376035983434,0.00140226352332542,0.00421632977761793
"ALDOA",0.0226489342432937,0.812082386956381,0.860862218550512
"ALDOB",-0.614709386548291,0.100230613302401,0.160095257908391
"ALDOC",-0.453763924054501,0.00203336770285292,0.0057511540263356
"ALG1",0.714518073101347,2.28206271641689e-06,2.01734344131253e-05
"ALG11",0.0316485628733013,0.535882688885059,0.625786389662341
"ALG12",-0.44686399124999,0.0121431127846614,0.0264337651036596
"ALG13",-0.22493246714362,0.00659637584646511,0.0156256172304572
"ALG14",0.23647766221311,0.110281644569616,0.17369269708373
"ALG2",-0.357920851495542,0.00958446457198475,0.0215939141561584
"ALG5",-0.370442760106401,0.00310193608717745,0.00826203328939977
"ALG6",0.216818884345657,0.279267273772573,0.372970054960102
"ALG9",0.420422174017928,0.0259534603509891,0.0507177348177286
"ALKBH1",0.530095225378022,0.000611445548154492,0.00208036966768869
"ALKBH2",-0.235483457235376,0.902470257265708,0.930212082006756
"ALKBH3",-0.319786579813345,0.0714647325483065,0.120374685484104
"ALKBH4",-0.370360168904386,0.0161017874477133,0.0337023391682962
"ALKBH5",0.333328545570596,9.7779408349795e-06,6.5437506317509e-05
"ALKBH6",0.547029514044583,0.00172032618977265,0.0050130212374436
"ALKBH7",-0.29279358945727,0.360554885639035,0.458020215862242
"ALKBH8",-0.592464925570553,0.00583696886894477,0.014075943694729
"ALLC",-0.816743551622931,7.7660352715156e-05,0.000367121667380738
"ALMS1",-0.414226100666907,0.0550896425254447,0.0965334721653568
"ALOX15",-0.579932402917901,0.116219881255455,0.181235481454917
"ALOX15B",-0.775153950868457,0.0017318084803118,0.00504345782047079
"ALOX5",-0.559842379696791,4.00712754437842e-05,0.000210623287792085
"ALOX5AP",0.600832607045195,0.00169315954296115,0.00494571444750804
"ALPK1",-0.152755754096618,0.43769641501883,0.535568131325419
"ALPL",-0.233842307298851,0.682228843948532,0.755150060165683
"ALS2",-0.277679585136741,0.0928859735099836,0.150136836172055
"ALYREF",0.212825948419679,0.00204120016986682,0.00576827388892327
"AMACR",-0.218699068324793,0.0300988624385329,0.0574673745046718
"AMBP",-0.8073107076563,5.24719655004102e-06,3.88812437501019e-05
"AMBRA1",-0.379919775777648,0.057049306703981,0.0994459604656161
"AMDHD1",-0.760655094484871,0.00410154911054192,0.0104434311471353
"AMDHD2",-0.693763172850727,4.53073568694012e-09,2.51414749263688e-07
"AMFR",-0.254537690635068,0.52449189373557,0.616162879167864
"AMIGO2",-0.549200335267168,0.360042081073561,0.457533873021342
"AMMECR1",-0.875089661578681,1.78579379366642e-05,0.000106664980648724
"AMN1",-0.311507880498228,0.93589493798037,0.953867484997603
"AMOT",0.329617890925543,0.00497322555668092,0.0122989942302048
"AMOTL1",-0.178062085300876,0.871030778452458,0.905872009590556
"AMOTL2",0.208159588617297,0.0577080222178221,0.100385117718444
"AMPD2",0.262851852719937,0.000290974668390847,0.00111570886255229
"AMPD3",0.0981811523564156,0.356894172087025,0.454424372053716
"AMPH",-0.325765776779715,0.0150928977307017,0.0319120107704596
"AMT",-0.885361254429068,0.0175563746712844,0.0361997852636916
"AMY1A",-0.262303589492261,0.898015629348341,0.927136279212076
"AMZ2",-0.157989549953847,0.438863281103896,0.536655726044732
"ANAPC1",-0.242720868954989,0.00528998440636286,0.0129310729933314
"ANAPC10",-0.316940835843115,0.00442345894487644,0.0111175277280896
"ANAPC11",0.556907735172485,4.83833356144503e-05,0.000246195476459924
"ANAPC13",-1.04423672830915,5.51226588555208e-05,0.000274737434500812
"ANAPC16",-0.358051664604795,0.00463481468582388,0.0115739440177071
"ANAPC2",0.213924445131567,0.00431639559411224,0.0109091960062692
"ANAPC4",-0.667521364610197,4.77630652589557e-06,3.60596309455035e-05
"ANAPC5",-0.0561537471086431,0.683324387200303,0.756018470945016
"ANAPC7",0.216407334664113,0.000105184584694693,0.000471560581637248
"ANG",0.243668498875191,0.0178850911583292,0.036745114393322
"ANGEL2",-0.385338829170766,0.0103006484093996,0.0229838240323547
"ANGPT2",0.628171018684767,0.00405542606106582,0.0103422404977194
"ANGPTL2",-0.416972735576333,0.00271991443905127,0.00739196422731541
"ANGPTL4",-0.269755115697924,0.662749803493132,0.739057234996241
"ANK1",-0.13198412313911,0.0617771814573059,0.106435384920419
"ANK2",-0.559313218736855,0.000142135355667549,0.000611559379872235
"ANK3",-0.0544451022414297,0.643589883949034,0.722747203085853
"ANKFY1",-0.268208995445327,9.14178303841578e-06,6.16468087833253e-05
"ANKHD1",-0.277482367805328,5.83533056332607e-05,0.000286869334670287
"ANKIB1",0.042160965197004,0.490328954969257,0.585141797583391
"ANKLE2",0.240663125731452,0.000294219705388379,0.00112681859598133
"ANKMY2",-0.157077355380106,0.0741773693485807,0.124240219603798
"ANKRD10",-0.242109169036625,0.267360392872162,0.360046085725682
"ANKRD11",-0.786604327248096,0.0985915897729771,0.157830686250114
"ANKRD12",-0.315102909303175,0.0310528808501841,0.0590107901870608
"ANKRD13A",-0.246916534860803,0.00494835809206318,0.0122406090275305
"ANKRD13D",-0.529093324589262,0.00200202654681489,0.00567615637981286
"ANKRD16",-0.169926342048706,0.255585883533246,0.34740245058391
"ANKRD17",0.0766211268162904,0.202568285551174,0.286304361729596
"ANKRD20A3",-0.839611249135201,0.0797204682493987,0.131635563466998
"ANKRD22",0.39300131142637,0.0322730818210736,0.0610313978273278
"ANKRD26",-0.16308792302418,0.642923508846321,0.72233254766281
"ANKRD27",-0.240527012339963,0.0791876199551149,0.131000411099615
"ANKRD28",-0.223676438326841,0.00252298144716489,0.00693035920684503
"ANKRD30A",-0.0276470641920854,0.438137100549934,0.535972470216072
"ANKRD32",-0.551264059395336,0.113000123203862,0.177056590079657
"ANKRD35",-0.117286110110641,0.511873737764754,0.604794681169437
"ANKRD36C",-0.224508603536704,0.930870288639178,0.950318392307335
"ANKRD39",-0.393590146292118,0.173078687606588,0.251797899205036
"ANKRD40",0.469950939239353,0.00184487628902021,0.0053099852293863
"ANKRD44",0.0468344469287685,0.677579941839709,0.75197299183398
"ANKRD49",-0.696021437176462,1.28823283443428e-06,1.28961894202136e-05
"ANKRD50",-0.32899175819716,0.00100693996614387,0.00317802149652157
"ANKRD52",-0.418917332964797,0.000966847359226162,0.00307443548761125
"ANKRD54",0.335600652163055,0.000112230814515333,0.000498780822827741
"ANKS1A",0.219345944342101,1.69175984997635e-05,0.000101988051960136
"ANKS3",-0.838250445243875,0.00344147880040145,0.00902019942186084
"ANKUB1",-0.503220433627121,0.256506572623717,0.348459054511459
"ANKZF1",-0.0787835440687852,0.345292950441718,0.442783680613908
"ANLN",0.726303730177411,7.07877427436567e-07,8.05076035601542e-06
"ANO1",0.0441309257396005,0.372849264806282,0.469757223500426
"ANO10",-0.0557395746326682,0.291518452072254,0.386320858143421
"ANO6",0.212024724253631,0.0683021537676341,0.115911019762037
"ANP32A",0.294842673330718,0.0012491628650652,0.00382940091421627
"ANP32B",0.0622224047660591,0.490366156777772,0.585141797583391
"ANP32E",-0.561244588227169,0.00166679286466609,0.00488042571996779
"ANPEP",-0.494437706222369,0.0280527020014068,0.0541453898891781
"ANTXR1",-0.176857844948982,0.501383689639259,0.59536634485922
"ANTXR2",-0.226654864764389,0.648434132191161,0.726592936324827
"ANXA1",-0.527984240003586,0.000428402475192218,0.0015428835810256
"ANXA11",-0.470396263286321,4.11693459585878e-08,1.03178020644667e-06
"ANXA2",-0.597012054929614,8.32130591671207e-08,1.707427267322e-06
"ANXA3",-0.302971058658629,0.120772353891069,0.18703461844828
"ANXA4",-0.457186482698948,1.53394125203814e-05,9.45849380774819e-05
"ANXA5",-0.770987342538819,4.11315302974228e-11,4.30812081321274e-08
"ANXA6",-0.356789624242623,7.20848792478382e-05,0.000344279649217082
"ANXA7",-0.167501739536187,0.00786366455848893,0.0182105916091323
"ANXA8L1",-0.599105610385622,0.0106108644037951,0.0235570880051379
"ANXA9",-0.62718398724616,6.5953899565209e-05,0.00031765018294804
"AOAH",0.389706624977327,0.00349136345033732,0.00912880295538589
"AOC1",-0.351507988420554,0.365684067535758,0.462706618495299
"AOC3",-0.610522871184855,0.0100399052019471,0.0224845781169354
"AOX1",-0.861930425525838,3.71694089527888e-05,0.000198155335886468
"AP1AR",0.371229787094481,0.0172111298421609,0.0356011376940625
"AP1B1",-0.299873336050821,0.000167436697351185,0.000699379057149024
"AP1G1",-0.0918984187966248,0.216297381159958,0.301847837887404
"AP1G2",-0.266606290287837,0.00715350741510471,0.0167818350071118
"AP1M1",0.00905327243719801,0.586966689304834,0.67257325312024
"AP1M2",-0.120775812254678,0.188637733823764,0.270587597536846
"AP1S1",-0.288278258917642,0.0108312066468192,0.0239751089081881
"AP1S2",-0.472370858686345,0.000196139342881915,0.000800696461034317
"AP1S3",-0.696385385472097,0.000429646352822764,0.00154666172705782
"AP2A1",-0.114011005455381,0.0252803712579039,0.0495717544085213
"AP2A2",-0.478618995701511,1.6626201432498e-09,1.44351056008581e-07
"AP2B1",-0.418572044272386,3.66686353407441e-08,9.40806886684421e-07
"AP2M1",-0.0306118725599341,0.793231615910304,0.845673087721938
"AP2S1",-0.0551533974381283,0.535653308814385,0.625593655406087
"AP3B1",0.0905601378563987,0.0984266280679667,0.157599297107345
"AP3B2",-0.746564308232774,0.377639228024175,0.474685089620874
"AP3D1",-0.133838644011632,0.0440260555562083,0.0797075710721596
"AP3M1",-0.676805511758768,7.26998394682501e-09,3.31795252742273e-07
"AP3M2",-0.669889223558463,1.33722302753042e-06,1.32550017530131e-05
"AP3S1",0.144676158186481,0.0682437896075095,0.11583218888871
"AP3S2",-0.593907488140597,0.00474145295270397,0.0117917873432464
"AP4B1",-0.0696311845534361,0.892286394129852,0.922256898014315
"AP4E1",-0.430656394939565,0.00583940321519299,0.014075943694729
"AP4M1",-0.186450595594011,0.720037119638759,0.785927324605223
"AP4S1",-0.554693156129162,0.001398827578833,0.00420860129225622
"AP5B1",-0.63725648932897,6.71759340778516e-07,7.77760592313034e-06
"AP5M1",-0.786614507789896,2.72716370136574e-07,3.95805072120604e-06
"AP5S1",-0.0979770127886171,0.484843096746263,0.580058837555529
"AP5Z1",-0.311518165329862,0.0167664559292216,0.0348220883075076
"APAF1",-0.0389661963903606,0.770073660027489,0.826238140804072
"APBA1",0.323294502109941,0.0445191144071322,0.0804953269793517
"APBA2",-0.773735628560599,0.307437075088187,0.403334878326703
"APBA3",-0.305525646794087,0.0397238242067798,0.0729921516603792
"APBB1",-0.69796245997815,6.11505510575833e-07,7.2960485703551e-06
"APBB1IP",-0.0739863331552926,0.580820550843591,0.666992787914492
"APBB2",0.0198366036581165,0.716079337907006,0.782552875006488
"APC",0.457105886036742,6.22871704783271e-05,0.000302386642901275
"APCS",-1.03559261798247,3.2670827694698e-05,0.000177679602071165
"APEH",-0.383275675783506,0.000582115054754221,0.0019931291522641
"APEX1",0.13293612045481,0.0683297948859881,0.115918195779492
"APEX2",-0.323441540096912,0.729757295772422,0.794895043555974
"API5",-0.148954476539105,0.0695893155185098,0.117521101789161
"APIP",-0.347488398064163,0.0046683415232811,0.0116367477499065
"APITD1",-0.549477764922874,0.0162468319334589,0.0339750954238612
"APLF",0.674600989389338,0.000239493077677227,0.000947449425278011
"APLP2",0.177524667200281,0.0502520899768932,0.0893493002258749
"APMAP",-0.191108695810219,0.0745060044493585,0.124741113509911
"APOA1",-0.375470937871321,0.0532451331686316,0.0939154135555548
"APOA1BP",-0.525419600098723,2.5852435360488e-05,0.000145143811458075
"APOA2",-0.387979072244447,0.0252177566868127,0.0494988829274458
"APOA4",-0.288448583335498,0.113750045562836,0.177916268787681
"APOB",0.0352228150075297,0.669326620274126,0.74479784059847
"APOBEC3A_B",1.14339167619074,0.000609003832600257,0.00207351304909135
"APOBEC3B",-0.509831035954842,0.0196565094179787,0.03990394521512
"APOBEC3C",-0.556326861186581,0.000989208101232254,0.00313528669373613
"APOBEC3F",-0.228538214014782,0.741597778158906,0.804024617551255
"APOBEC3G",0.000136257036440212,0.698224852027633,0.768519576926539
"APOBR",0.1306528560025,0.183167445315277,0.263908762519745
"APOC1",-0.0919553109989632,0.709804272205091,0.778016199111954
"APOC3",-1.24710123652405,8.51807608746039e-07,9.26507515374327e-06
"APOC4",-0.760928712517984,0.00944453754921048,0.0213280731835863
"APOC4-APOC2",-1.07589849843745,1.03098209937507e-05,6.82934563304544e-05
"APOD",-0.0551817619297303,0.150507433894036,0.224296442480553
"APOE",0.486510116542854,0.000726051617093427,0.00240140337571989
"APOF",-0.2960052561809,0.413508217432658,0.511368121346783
"APOH",-0.99632042731788,1.1172780285544e-06,1.14603497359314e-05
"APOL1",0.245153636073923,0.0134184408608064,0.0287910235945457
"APOL2",0.961477038930737,6.27305169004862e-07,7.42082173163416e-06
"APOL3",0.153025115163488,0.363897448017342,0.461038858467263
"APOM",0.306545551290542,0.00755206156937124,0.0175937342358807
"APOO",-0.663312040940471,0.000130603666809703,0.000567974085893357
"APOOL",-0.25432473753448,0.00580948979042514,0.014014425857063
"APP",0.589583323585693,0.00265899744419635,0.00725050691990218
"APPBP2",-0.667880624075178,0.00135353102605653,0.004095126228181
"APPL1",-0.252834016086312,6.84638284467895e-05,0.000328924045363924
"APPL2",-0.536049417109411,1.80970657217626e-08,6.0472806556158e-07
"APRT",-0.712819531619584,4.39347184619836e-07,5.61394484000432e-06
"APTX",-0.224399172196109,0.0156886583350363,0.0329566890580888
"AQP1",0.00987267330713402,0.507098286275668,0.600392516223621
"AQR",0.0279885817108825,0.384409569883344,0.481762940784332
"AR",0.481327981521558,0.0132162180226299,0.0283884479902922
"ARAF",0.139798158720506,0.0089500755904836,0.0203723162551176
"ARAP1",-0.562697643754242,3.38431371659604e-08,8.90187895454787e-07
"ARAP2",-0.547354923017011,0.0790089589796986,0.130749339196492
"ARAP3",-0.768796081337893,0.000300527300236506,0.00114511264400462
"ARCN1",0.319586473815043,1.00927225231252e-05,6.70824564694939e-05
"ARF1",-1.62920531248862,9.59239174651531e-07,1.01182328579125e-05
"ARF3",-2.13278108126013,9.0261835898633e-08,1.78395547211038e-06
"ARF4",-1.04509326730612,6.47480312224615e-09,3.16386862114179e-07
"ARF5",-0.518575075162987,0.000645207587398146,0.00216943242733733
"ARF6",-0.666865660475151,4.30186394531858e-06,3.31994642891094e-05
"ARFGAP1",0.116031522173935,0.0922547754043269,0.149265463566002
"ARFGAP2",-0.102660327732799,0.106015911843643,0.167871474803385
"ARFGAP3",0.208603520793432,0.039830860466895,0.0731611800491286
"ARFGEF1",0.122696897397189,0.0983329156973993,0.157501115506755
"ARFGEF2",0.392550230343794,4.67689500159867e-06,3.54467084922412e-05
"ARFIP1",-0.385400182979668,1.17339682370668e-05,7.59661166026882e-05
"ARFIP2",-0.421301643232847,0.00493662928066921,0.0122147030852996
"ARFRP1",-0.378143516967655,0.00111702879231056,0.00347472424069991
"ARG1",-0.818814552163223,0.00327504290312343,0.0086539448885794
"ARGLU1",1.02663522444426,2.9445099595669e-07,4.16774597479309e-06
"ARHGAP1",-0.634987943284207,3.78910407384594e-12,3.54521409518974e-08
"ARHGAP10",-0.695434314744528,6.21006338210554e-06,4.46977470966649e-05
"ARHGAP12",0.263925639961816,0.000303778284601145,0.00115433373953167
"ARHGAP15",0.412464079824097,0.00125716771959762,0.00385018571406034
"ARHGAP17",-0.121735515690118,0.0673975598202008,0.114603660529128
"ARHGAP18",0.162190392477488,0.0310019249077626,0.0589254725963806
"ARHGAP21",0.535240273237148,5.40150462033284e-08,1.24684039664849e-06
"ARHGAP22",-1.03993884542946,0.0058554814417807,0.0141007185586616
"ARHGAP23",-0.233473947791537,0.735301695002298,0.799248120076274
"ARHGAP24",-0.559722348372336,0.0161877853178829,0.0338661842579805
"ARHGAP25",-0.0663563719098404,0.373437960822843,0.470437975261216
"ARHGAP26",-0.34639813970555,0.0871502015085637,0.142213216893652
"ARHGAP27",-0.0489940686965699,0.881640549298245,0.914266044723913
"ARHGAP29",-0.247045931245678,0.584716276117333,0.670255931741713
"ARHGAP30",0.332027468903982,0.0094147518251209,0.021270689300064
"ARHGAP31",-0.0266263731765241,0.854156765411831,0.89382313925571
"ARHGAP32",0.0221109594515169,0.782146538046493,0.836698892845335
"ARHGAP35",0.131812334606474,0.0946129182589452,0.152649081989378
"ARHGAP39",-0.134095956057247,0.682936315537654,0.755675094707345
"ARHGAP4",-0.014809127360992,0.408803107085772,0.506976331246276
"ARHGAP42",-0.552411863257647,0.147673419224398,0.221191671062545
"ARHGAP44",-0.98873480229349,0.00108598832112053,0.00338985468659943
"ARHGAP5",0.0976256583184223,0.485568220964966,0.580770649528085
"ARHGAP6",-0.811990919144306,4.34342023730657e-05,0.000224776042509681
"ARHGAP8",0.185746031084655,0.0554463463407942,0.0970236227852946
"ARHGAP9",-0.118662799541461,0.524890653634036,0.616355116041223
"ARHGDIA",-0.405380653573271,0.00196111455760365,0.00558578733395955
"ARHGDIB",-0.174336103770452,0.298991807421694,0.394330168909338
"ARHGEF1",-0.039580045314247,0.540198725204601,0.629994291663414
"ARHGEF10",-0.32703444607876,0.0020069264766,0.00568463532142685
"ARHGEF10L",-0.275579525115872,0.00953244495069349,0.0214966360622782
"ARHGEF11",-0.154427378987651,0.00586393466746905,0.0141175787834783
"ARHGEF12",0.118599950467816,0.0777023809120469,0.128960223927077
"ARHGEF16",-0.0747194880256764,0.524415728312638,0.616162879167864
"ARHGEF17",0.0959671936362066,0.0800875647987385,0.132196822288734
"ARHGEF18",-0.290066529525717,0.000782313949204707,0.00255963016220275
"ARHGEF2",0.107995155859913,0.150936416651228,0.224723129983486
"ARHGEF26",0.977433360089994,0.000339845757758992,0.00127151217716369
"ARHGEF28",-0.137782216606085,0.90367297438278,0.93085974606972
"ARHGEF3",-0.555539799561759,0.0150580833537201,0.0318453246045181
"ARHGEF35",-0.55926344304298,0.0289720327895357,0.0556327106724812
"ARHGEF37",-0.259459283290726,0.0455926482260847,0.0822986655560511
"ARHGEF38",-0.0648864177613538,0.409403434886143,0.507461950392971
"ARHGEF39",-3.11766797447238,5.14540020915494e-05,0.000259511782333105
"ARHGEF40",-0.0130519651406774,0.925502440769861,0.947225106204203
"ARHGEF5",0.266902806463383,0.00129780965352603,0.00394780709910927
"ARHGEF6",0.189239700752513,0.0995199884141556,0.159151385870321
"ARHGEF7",0.181940960061306,0.00347447399590022,0.00909234549483618
"ARID1A",0.601023169970567,6.54705723792502e-10,9.51607977039532e-08
"ARID1B",0.393774681742867,4.36840840164572e-08,1.07540261512919e-06
"ARID2",0.0796423459553853,0.171527067017958,0.249817917471065
"ARID3A",0.0309145183643552,0.0621387248183589,0.10696352631151
"ARID4A",-0.0856009409596017,0.965813332876998,0.974734701494128
"ARID4B",0.213077058899662,0.00151794734706278,0.00451254050835784
"ARID5A",-0.689078341674053,0.0126145526939733,0.0272768313089162
"ARID5B",0.115452099071333,0.0463369088475666,0.0833789973415503
"ARIH1",0.266381987400309,1.66208039981372e-05,0.000100572929731105
"ARIH2",-0.0536421548149053,0.874034765089489,0.90831613291976
"ARL1",-0.557277972411214,1.18642153469082e-05,7.66053320274469e-05
"ARL14EP",-0.549010127526774,2.49680978881121e-07,3.71806713421137e-06
"ARL15",-0.651000238520697,2.93451172677013e-07,4.16774597479309e-06
"ARL2",-0.673100235775363,3.01718136874936e-07,4.24588590878709e-06
"ARL2BP",0.0653229874635933,0.23231175247954,0.320926194219498
"ARL3",-0.976929615683397,5.75419688094449e-10,9.02480814037165e-08
"ARL4C",-0.562245826665936,0.00524744563201628,0.0128464655905655
"ARL5A",-0.663060578911774,3.70987967363833e-05,0.000197887383140204
"ARL5B",0.246852759680518,0.113942392921139,0.178131162180894
"ARL6",-0.750051542263632,5.90450410012584e-09,2.99038530570957e-07
"ARL6IP1",0.810354229572526,8.58106144909499e-07,9.32315547832399e-06
"ARL6IP4",0.369785998883305,9.85993080972762e-05,0.00044656715041356
"ARL6IP5",0.214459362527991,0.0122473476112827,0.0266011186446533
"ARL6IP6",0.238662526124537,0.134634620307134,0.204632826071768
"ARL8A",0.314679764421126,0.00502111076916296,0.012385916062745
"ARL8B",-0.160594983212539,0.169163519242742,0.246951818212944
"ARMC1",-0.271917404681763,0.00573063717891274,0.0138515326690896
"ARMC10",-0.0324721755814208,0.729607756528506,0.794895043555974
"ARMC5",-0.533761378083167,0.311598673668604,0.407365622849355
"ARMC6",0.0390722570035966,0.32939717532145,0.426392190205775
"ARMC7",-0.867227625044542,0.00119036728057032,0.00367347871668225
"ARMC8",-0.0478087186428091,0.470358897040424,0.565846876738615
"ARMC9",-0.716543271275042,8.64125324110894e-08,1.75057388576132e-06
"ARMCX1",-0.133395638225265,0.611520528416188,0.694472629381397
"ARMCX2",0.010356909833419,0.762238859504981,0.820094121467851
"ARMCX3",0.065126431887182,0.438971580106931,0.536655726044732
"ARMCX5",-0.0706635923198867,0.412040468750119,0.509885660234939
"ARNT",-0.238943748344004,0.002612943461846,0.00713915769120273
"ARNT2",-0.0426220904952507,0.79528505423105,0.846840984159301
"ARNTL",0.321761037279874,0.0067549750872067,0.0159430528514558
"ARPC1A",0.303267600157273,0.00524476396991196,0.0128463689781924
"ARPC1B",-0.0425474658757537,0.634126024962353,0.714849261540865
"ARPC2",-0.0168201203886248,0.897702618988167,0.926968277268868
"ARPC3",0.309339552690412,0.000532202294605382,0.00185090669268338
"ARPC4",-0.543274839826452,2.54114619288135e-06,2.1886718848165e-05
"ARPC5",0.126939801060077,0.125897796628024,0.193462416942305
"ARPC5L",-0.45173446275364,0.000127516593783504,0.000556790012550874
"ARPP19",0.312620477510309,0.00062799487298339,0.00212254843980203
"ARRB1",-0.510017269961886,5.21249213659153e-06,3.87213701575371e-05
"ARRB2",-0.128960502587543,0.16134084393033,0.237124002878735
